,VALUE SENTIMEN,tanggal,pengguna,isi teks,data_bersih
388,1,2022-06-02T16:33:03.000Z,Nissa,"Selamat berulang tahun ke #61 Pak Presiden..
Panjang umur, Sehat selalu dan Berbahagia..
Aamiin..
Yakinlah, bapak tak sendiri, ada kami yang mengawal hingga akhir masa jabatan..
SEMOGA BAPAK TETAP MENJADI ORANG PENTING YANG BAIK
Salam Indonesia, saya Indonesia, saya Pancasila. https://t.co/JZ4PXf7Ewy",selamat ulang presiden umur sehat bahagia aamiin yakin awal jabat moga orang salam indonesia indonesia pancasila httpstcojzpxfewy
389,1,2022-06-02T14:51:34.000Z,arifunasiin,"Selamat Hari Ulang Tahun, Bapak Presiden RI Joko Widodo. 

Semoga sumbangsihmu selama ini untuk bangsa dan negara dapat terus dinikmati hingga generasi selanjutnya. Kami doakan terus amanah hingga akhir masa jabatan.

Allah SWT melindungimu, keluargamu serta rakyatmu. https://t.co/NcgTal93Ne",selamat ulang presiden ri joko widodo moga sumbangsih bangsa negara nikmat generasi doa amanah jabat allah subhanahu wata ala lindung keluarga rakyat httpstconcgtalne
390,1,2022-06-02T09:14:55.000Z,Zaenal_Cihuyy,"Selanjutnya, Presiden mengambil sumpah jabatan para menteri dan wakil menteri Kabinet Indonesia Maju untuk sisa masa jabatan periode tahun 2019-2024 tersebut yang dilantik pada hari ini. https://t.co/z32vkzvlyI",presiden ambil sumpah jabat menteri wakil menteri kabinet indonesia maju sisa jabat periode lantik httpstcozvkzvlyi
391,1,2022-04-13T15:49:16.000Z,@DenMasRahwana1702,"Sementara MK nya udah dapat perpanjangan masa jabatan dan ketua MK ipar presiden, Atur ajalah kaliankan penguasa",mk panjang jabat ketua mk ipar presiden atur aja kalian kuasa
392,1,2022-06-02T06:10:20.000Z,zopenG,"Setuju dengan Bpk Presiden @jokowi jabatan presiden cukup 2 periode , tetapi tetap lanjutkan programnya. Stop wacana presiden tiga periode. 
#jokowi https://t.co/t9jwop2zOb",tuju presiden jabat presiden periode lanjut program stop wacana presiden tiga periode jokowi httpstcotjwopzob
393,1,2022-06-22T00:23:00.000Z,Suheri adi,"Si Tofa Kena Batunya !!!! 

PRESIDEN SUDAH MENOLAK PERPANJANGAN JABATAN &amp; TIGA PERIODE, KENAPA MAHAS... https://t.co/PyOsbTsI4V via @YouTube",tofa kena batu presiden tolak panjang jabat tiga periode mahas httpstcopyosbtsiv via
394,1,2022-06-21T23:13:30.000Z,Nerimo ing pandum,"Siapa lagi dalangnya kalau bukan dia dia lagi?
—
Presiden Kunjungi Ende, Viral Ribuan Kaos Jokowi Tiga Periode Diamankan Polisi, Siapa Dalangnya? https://t.co/DLVDvawcAO",dalang presiden kunjung ende viral ribu kaos jokowi tiga periode aman polisi dalang httpstcodlvdvawcao
395,1,2022-06-21T17:42:37.000Z,ROBBY ZULPANDI,"Simpul Aktivis Angkatan 98 Minta Jokowi Tak Perpanjang Jabatan Tiga Periode, Andrianto: Sudahi Narasi Cebong dan Kadrun https://t.co/RjsT6dNuLK #AbatanTigaPeriode #AktivisAngkatan98 #Andrianto #cebong",simpul aktivis angkat jokowi panjang jabat tiga periode andrianto sudah narasi cebong kadrun httpstcorjstdnulk abatantigaperiode aktivisangkatan andrianto cebong
396,1,2022-06-12T00:50:34.000Z,Rani soraya,"Soal Tiga Periode, Jokowi: Yang Ngomong Bahlil, yang Didemo Saya. Kepala negara mengaku sudah seringkali menjadi sasaran unjuk rasa karena komentar-komentar nyeleneh orang-orang di sekitarnya, termasuk para menteri di Kabinet Indonesia Maju.  https://t.co/7MLanSwx3u",tiga periode jokowi ngomong bahlil demo kepala negara aku seringkali sasar unjuk komentarkomentar nyeleneh orangorang menteri kabinet indonesia maju httpstcomlanswxu
397,1,2022-06-10T14:12:07.000Z,failed state,Statement Presiden @jokowi stop wacana tiga periode! https://t.co/amkh0l31Pb,kalimat presiden stop wacana tiga periode httpstcoamkhlpb
398,1,2022-06-21T16:25:30.000Z,Clarisa devora,"Stop Provokasi... !!!

Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden, termasuk soal presiden tiga periode.

Sikap Jokowi sudah jelas menolak penundaan pemilu jadi jangan ada isu provokasi lagi sehingga bisa meresahkan masyarakat. https://t.co/VQUU6QRIzc",stop provokasi presiden konsisten tolak tunda milu panjang jabat presiden presiden tiga periode sikap jokowi tolak tunda milu isu provokasi resah masyarakat httpstcovquuqrizc
399,1,2022-04-15T12:19:02.000Z,Indonesia Lawyers Club,"STOP WACANA TIGA PERIODE!!!

Yang dilanjutkan adalah program-program yang sudah direncanakan dan dikerjakan oleh presiden @jokowi untuk kemakmuran dan kesejahteraan seluruh rakyat Indonesia!!! https://t.co/3CLpRJJpZn",stop wacana tiga periode lanjut programprogram rencana presiden makmur sejahtera rakyat indonesia httpstcoclprjjpzn
400,1,2022-06-21T12:46:07.000Z,Debby,"Sudah berkali-kali Presiden Jokowi sampaikan bahwa tidak setuju dengan penundaan pemilu, pun begitu juga dengan masa jabatan Presiden yang tiga periode.

Tapi kenapa masih ada yang demo?

Ada dua opsi jawaban, yaitu:

1. Sengaja bikin kegaduhan.
2. Sudah terlanjur terima bayaran. https://t.co/glqBqbYqj3",berkalikali presiden jokowi tuju tunda milu jabat presiden tiga periode demo opsi sengaja gaduh lanjur terima bayar httpstcoglqbqbyqj
401,1,2022-06-23T02:50:01.000Z,Rooney,"SUDAH TAYANG YA!! DARI SOAL CAPRES 2024 SAMPAI PRESIDEN TIGA PERIODE // SURYA PALOH: “PAK JOKOWI MASIH YANG TERBAIK, TAPI…” YOUTUBE &gt;&gt;&gt; https://t.co/DglW9yR7Bu https://t.co/o8LkMiRbyT",tayang capres presiden tiga periode surya paloh jokowi baik youtube gtgtgt httpstcodglwyrbu httpstcoolkmirbyt
402,1,2022-06-12T15:52:59.000Z,Relieve Pasaribu,"SUDAH TAYANG YA… “PRESIDEN SUDAH MENOLAK PERPANJANGAN JABATAN &amp; TIGA PERIODE, KENAPA MAHASISWA MASIH DEMO?” YOUTUBE &gt;&gt;&gt; https://t.co/rI9EA8KRRT https://t.co/1hjUGzzPc8",tayang presiden tolak panjang jabat tiga periode mahasiswa demo youtube gtgtgt httpstcorieakrrt httpstcohjugzzpc
403,1,2022-06-21T11:04:06.000Z,PLECIDENPANDIR,"Suka gini modus kelompok yang mau bikin gaduh: hari ini ada yang teriak-teriak ""lanjutkan"", besoknya ada kelompok yang goreng-goreng rumor Presiden @jokowi mau lanjut tiga periode, besoknya lagi demo menentang Presiden tiga periode.. Pak Jokowi sampai hapal ya Pak... :))) https://t.co/Ol1TBaxrfE",suka modus kelompok gaduh teriakteriak lanjut besok kelompok gorenggoreng rumor presiden tiga periode besok demo tentang presiden tiga periode jokowi hapal httpstcooltbaxrfe
404,0,2022-06-21T09:25:11.000Z,Yusuf Salama,SULIT DIBENDUNG…! Qodari Sebut Gerakan Jokowi Tiga Periode Adalah Keinginan Rakyat https://t.co/113ALgoP4V,sulit bendung qodari gera jokowi tiga periode rakyat httpstcoalgopv
405,1,2022-06-22T12:06:08.000Z,KARNI ILYAS CLUB,Taat konstitusi presiden Jokowi tolak penundaan pemilu dan jabatan tiga periode https://t.co/olU6uwr8tC,taat konstitusi presiden jokowi tolak tunda milu jabat tiga periode httpstcooluuwrtc
406,1,2022-06-29T11:20:51.000Z,My Putun,"Tahapan pemilu dimulai 14 Juni 2022, kaum yg lagi mimpi perpanjangan masa jabatan n tiga periode pun terbangun",tahap milu juni kaum mimpi panjang jabat tiga periode bangun
407,1,2022-04-15T12:37:00.000Z,Harian Kompas,"Tak akan lanjut tiga periode, Gibran Rakabuming Raka mengungkapkan ayahnya akan kembali ke Solo setelah masa jabatan presiden rampung. 
https://t.co/xrAybASLvQ

Via @detik_jateng",tiga periode gibran rakabuming raka ayah solo jabat presiden rampung httpstcoxraybaslvq via
408,0,2022-06-21T07:04:11.000Z,P'etk Leo Segeh,Tak Pecat Luhut? Jokowi mau tiga periode nie. Kamu ketahuan sandiwara ya? Hehehe https://t.co/VkWozgnKVq,pecat luhut jokowi tiga periode tahu sandiwara hehehe httpstcovkwozgnkvq
409,0,2022-06-21T05:24:20.000Z,Daun Kemangi,"tanda2 utk merubah masa jabatan presiden 3 periode kok smakin jelas ya...❓

""Pengkhianatan biasa terjadi pada orang yang tidak memiliki hati nurani""

saya anda kita semua sedang dlm proses dikihianati oleh para #BangsatBangsa yg berbaju penguasa dan politisi jahat...",tanda rubah jabat presiden periode smakin khianat orang milik hati nurani proses dikihianati bangsatbangsa baju kuasa politis jahat
410,1,2022-06-28T16:21:08.000Z,Penjaga Jokowi,Tegas banget kata-kata Jokowi tidak ada tiga periode...yg ada adalah kontinuitas program kerja https://t.co/QgbbHbTrcU,banget katakata jokowi tiga periodeyg kontinuitas program kerja httpstcoqgbbhbtrcu
411,1,2022-06-27T23:21:46.000Z,Bot,"Tegas kan
Jangan di ribut kan tiga periode
Ujar presiden Jokowi
.
.
#PembangunanRITerusMaju https://t.co/F8qNNOcpuy",ribut tiga periode presiden jokowi pembangunanriterusmaju httpstcofqnnocpuy
412,1,2022-06-28T09:27:46.000Z,Remy68,"Tegas! PDIP Tolak Wacana Jokowi Tiga Periode: Berwatak Tirani, Kalau 3 Periode Sudah Dipenuhi Nanti Minta 4 Periode? https://t.co/66YrOqTdOz lewat @Repelita Online",pdip tolak wacana jokowi tiga periode watak tirani periode penuh periode httpstcoyroqtdoz online
413,1,2022-06-21T04:12:52.000Z,FerryTerry803@gmail.com,"Terus urusannya sama Anies Baswedan apa? Ga ada!
Sama saja kalau besok sekumpulan preman dan narapidana menyatakan dukung Jokowi Tiga Periode, apakah itu artinya mereka pasti kaki tangan Jokowi?",urus anies baswedan besok kumpul preman narapidana dukung jokowi tiga periode kaki tangan jokowi
414,1,2022-06-21T02:26:48.000Z,Bung Dolly,"Tidak ada penundaan Pemilu dan jabatan tiga periode. 
TEGAS!!! Presiden #Jokowi minta seluruh jajarannya untuk mendukung Pemilu 2024.
#WonderfulIndonesia https://t.co/JUFt3MYtpi",tunda milu jabat tiga periode presiden jokowi jajar dukung milu wonderfulindonesia httpstcojuftmytpi
415,1,2022-06-21T00:07:14.000Z,Edi Keceput 2,"Tidak ada Penundaan Pemilu
Pak Jokowi taat konstitusi
Tolak tiga periode
.
.
#MenujuNKRILebihBangkit https://t.co/M8u2QfLQgU",tunda milu jokowi taat konstitusi tolak tiga periode menujunkrilebihbangkit httpstcomuqflqgu
416,1,2022-06-17T09:26:34.000Z,AcoyBK,"Tidak hanya melantik dua menteri baru, Presiden Jokowi pun secara resmi melantik tiga wakil menteri baru Kabinet Indonesia Maju sisa masa jabatan periode tahun 2019-2024.

https://t.co/IUQ7mu5UQS",lantik menteri presiden jokowi resmi lantik tiga wakil menteri kabinet indonesia maju sisa jabat periode httpstcoiuqmuuqs
417,1,2022-06-20T22:20:33.000Z,Bambang Kusaini,"Timothy menyampaikan acara akan diisi dengan ajang silaturahmi antarrelawan. Para pimpinan kelompok relawan juga akan berpidato mengenai wacana Jokowi tiga periode.
https://t.co/0FXuXtHHFr",timothy acara isi ajang silaturahmi antarrelawan pimpin kelompok rawan pidato wacana jokowi tiga periode httpstcofxuxthhfr
418,1,2022-06-20T15:39:05.000Z,p._.nana,"Tipikal relawan yg ga mikirin posisi Pak Jokowi. Situ enak teriak2 tiga periode, Pak @Jokowi yg repot klarifikasi. https://t.co/AKrol9TDVX",tipikal rawan pikir posisi jokowi situ enak teriak tiga periode repot klarifikasi httpstcoakroltdvx
419,1,2022-06-17T12:52:29.000Z,DPM PM UDAYANA,"Untuk keberlanjutan program pembangunan, Pemilu sebaiknya ditunda atau perlu dibuat UU yang mengatur perpanjangan masa jabatan presiden menjadi tiga periode.

Siap2 ah, siapa tahu dapat jatah Wamen.",lanjut program bangun milu tunda uu atur panjang jabat presiden tiga periode ah jatah wamen
420,0,2022-06-20T07:46:59.000Z,Jack,"Untuk mendukung perpanjangan masa jabatan presiden di 2024 nanti? 
Hahahaha.",dukung panjang jabat presiden hahahaha
421,1,2022-06-21T04:34:31.000Z,Hera,"Usul Jabatan Jokowi Tambah Setengah Periode, Bendahara Umum Projo: Lebih Masuk Akal: Bendahara Umum Projo Panel Barus mengatakan bahwa isu tiga periode jabatan presiden ibarat api yang mau mati. https://t.co/KuvpcDW2qw https://t.co/W4ZMfEs2Zz",usul jabat jokowi periode bendahara projo masuk akal bendahara projo panel barus isu tiga periode jabat presiden api mati httpstcokuvpcdwqw httpstcowzmfeszz
422,0,2022-06-20T04:40:59.000Z,Andre,"Video kabar Presiden Joko Widodo (Jokowi) dan Ibu Iriana Jokowi membagikan kaos tiga periode dari atas mobil, beredar di media sosial. Simak faktanya berikut ini!

https://t.co/Fr6zrdtaoe",video kabar presiden joko widodo jokowi iriana jokowi bagi kaos tiga periode mobil edar media sosial simak fakta httpstcofrzrdtaoe
423,1,2022-06-20T02:15:35.000Z,Suheri adi,"Wacana jabatan Presiden Jokowi tiga periode berbahaya bagi demokrasi, Dedi Kurnia Syah menganggap M Qodari layak disentil keras #Jokowi https://t.co/UjLPHZRrfy",wacana jabat presiden jokowi tiga periode bahaya demokrasi dedi kurnia syah anggap m qodari layak sentil keras jokowi httpstcoujlphzrrfy
424,1,2022-06-20T00:32:27.000Z,Kanwil BPN Papua,"Wacana masa jabatan Presiden Joko ""Jokowi"" Widodo tiga periode kembali muncul. Pengamat politik dari Universitas  Al-Azhar Jakarta, Ujang Komaruddin, menilai kondisi politik saat ini semakin konyol. https://t.co/HGN2KNhle5 https://t.co/BED5JPrk2w",wacana jabat presiden joko jokowi widodo tiga periode muncul amat politik universitas alazhar jakarta ujang komaruddin nilai kondisi politik konyol httpstcohgnknhle httpstcobedjprkw
425,0,2022-06-27T07:42:49.000Z,fajar online,"Wacana Tiga Periode Bergema, Mujahid 212: Hubungan Jokowi-Megawati Merenggang https://t.co/wHBjX1meu6",wacana tiga periode gema mujahid hubung jokowimegawati renggang httpstcowhbjxmeu
426,0,2022-06-19T22:15:32.000Z,Achmad Lussy,"Wacana Tiga Periode Kembali Mencuat, KOBAR: Belum Ada Capres yang Komitmen Lanjutkan Program Jokowi https://t.co/kjtS7Qn1v6",wacana tiga periode cuat kobar capres komitmen lanjut program jokowi httpstcokjtsqnv
427,0,2022-06-29T02:39:51.000Z,Arianto Aris,"Wacana untuk menunda pelaksanaan Pemilihan Umum (Pemilu) 2024 dan memperpanjang masa jabatan Presiden menjadi tiga periode, dinilai hanya sebagai permainan politik. Menurut Pakar Hukum Tata Negara dari Universitas Khairun, Margarito Kamis, mewujudkan wacana tersebut akan",wacana tunda laksana pilih milu panjang jabat presiden tiga periode nilai main politik pakar hukum tata negara universitas khairun margarito kamis wujud wacana
428,1,2022-06-19T08:34:30.000Z,honest blackburn rovers fan,"Waduk Keureutoe Diharapkan Selesai Sebelum Berakhirnya Masa Jabatan Presiden - SatuAcehNews

https://t.co/BvtccheguH
#PortalBeritaAceh by @satuacehnews https://t.co/KJwAQ1RJgl",waduk keureutoe harap selesai jabat presiden satuacehnews httpstcobvtccheguh portalberitaaceh by httpstcokjwaqrjgl
429,0,2022-04-21T06:22:12.000Z,Gunggun aja,Wakil Ketua Umum Partai Garuda Teddy Gusnaidi menilai isu Jokowi tiga periode hanya digunakan untuk  #berita #politik https://t.co/b9o3JqSb8v,wakil ketua partai garuda teddy gusnaidi nilai isu jokowi tiga periode berita politik httpstcobojqsbv
430,1,2022-06-18T17:59:51.000Z,Kang Evol,"Wali Kota Solo Gibran @gibran_tweet menyatakan tak setuju soal PERPANJANGAN masa jabatan Presiden menjadi TIGA Periode, pihaknya akan patuh terhadap konstitusi yg berlaku.

Ibu Iriana Joko Widodo bahkan kini sudah mulai mengemasi barang secara bertahap ke kampung halaman di Solo. https://t.co/lstap6igLp",wali kota solo gibran tuju panjang jabat presiden tiga periode patuh konstitusi laku iriana joko widodo emas barang tahap kampung halaman solo httpstcolstapiglp
431,1,2022-06-16T12:41:36.000Z,jason_mamogi,"Wali Kota Solo, Gibran Rakabuming Raka menolak wacana perpanjangan masa jabatan presiden menjadi tiga periode.  NNN

#SeputariNewsRCTI #SeputariNews #SeputariNewsSiang #WalikotaSolo #GibranRakabuming #Presiden #Jabatan #Demonstrasi #PenundaanPemilu #Pemilu2024 https://t.co/Gch0A2Evp8",wali kota solo gibran rakabuming raka tolak wacana panjang jabat presiden tiga periode nnn seputarinewsrcti seputarinews seputarinewssiang walikotasolo gibranrakabuming presiden jabat demonstrasi penundaanpemilu milu httpstcogchaevp
432,1,2022-06-18T15:37:15.000Z,Kapitan Kie Polote,"Watch ""PRESIDEN SUDAH MENOLAK PERPANJANGAN JABATAN &amp; TIGA PERIODE, KENAPA MAHASISWA MASIH DEMO?"" on YouTube - https://t.co/SyBTJrrDSW",watch presiden tolak panjang jabat tiga periode mahasiswa demo on youtube httpstcosybtjrrdsw
433,1,2022-04-24T11:53:34.000Z,Indozone Media,Waw lama nunggunya sama kaya masa jabatan Pak Harto jadi presiden RI,waw nunggunya kaya jabat harto presiden ri
434,1,2022-06-18T13:07:56.000Z,Dwiyana,Ya sudah lanjutkan periode ke tiga atau klu perlu sampai Indonesia makmur di tangan pak Jokowi. Restorasi ala Nasdem,lanjut periode tiga indonesia makmur tangan jokowi restorasi ala nasdem
435,1,2022-06-16T03:26:27.000Z,DayatPondok,"Ya, tapi masa jabatan Presiden cukup 2 kali saja.",jabat presiden kali
436,0,2022-06-18T07:48:44.000Z,Mr.Dox,"Yang baru diduga akan melanggar konstitusi pakai khilafah2an sudah dilakukan penangkapan dan pengamanan
Yang sudah jelas akan melanggar konstitusi dengan memperpanjang masa jabatan Presiden sampai 3x kok nggak diproses apa2, malah diberi panggung dan pasang baliho segala

Qodari",duga langgar konstitusi pakai khilafahan tangkap aman langgar konstitusi panjang jabat presiden x proses panggung pasang baliho qodari
437,1,2022-06-18T04:11:56.000Z,Taruna Adjie,"Yang bener itu cuma di era Jokowi MU gak pernah juara Liga Premier, makanya jangan sampe lah Jokowi tiga periode.",bener era jokowi mu juara liga premier jokowi tiga periode
438,0,2022-06-17T23:30:59.000Z,ari_sup,"yg namanya petugas partai walaupun jabatan nya presiden, tetap dia dibawah ketua partai

Kejam kali demokrasi bangsa ini, seperti salah urus, masa iya presiden dibawah ketua partai ?

Hidup akal sehat",nama tugas partai jabat presiden bawah ketua partai kejam kali demokrasi bangsa salah urus iya presiden bawah ketua partai hidup akal sehat
